match_id,event_id,year,map_index,map,team1,team1_score,team2,team2_score,winner
51267,449,2021,2,Ascent,ENVY,13,X10 Esports,7,ENVY
51282,449,2021,1,Haven,Vision Strikers,13,FULL SENSE,5,Vision Strikers
51282,449,2021,2,Breeze,Vision Strikers,13,FULL SENSE,5,Vision Strikers
51268,449,2021,1,Ascent,Acend,13,ENVY,8,Acend
51268,449,2021,2,Bind,Acend,13,ENVY,11,Acend
51269,449,2021,1,Icebox,Keyd Stars,6,X10 Esports,13,X10 Esports
51269,449,2021,2,Haven,Keyd Stars,5,X10 Esports,13,X10 Esports
51278,449,2021,1,Icebox,Team Vikings,13,Crazy Raccoon,9,Team Vikings
51278,449,2021,2,Haven,Team Vikings,13,Crazy Raccoon,8,Team Vikings
51273,449,2021,1,Ascent,Sentinels,13,FURIA,9,Sentinels
51273,449,2021,2,Breeze,Sentinels,10,FURIA,13,FURIA
51273,449,2021,3,Haven,Sentinels,13,FURIA,9,Sentinels
51270,449,2021,1,Icebox,ENVY,13,X10 Esports,10,ENVY
51270,449,2021,2,Split,ENVY,8,X10 Esports,13,X10 Esports
51270,449,2021,3,Haven,ENVY,12,X10 Esports,14,X10 Esports
51279,449,2021,1,Split,Gambit Esports,13,Team Vikings,6,Gambit Esports
51279,449,2021,2,Bind,Gambit Esports,5,Team Vikings,13,Team Vikings
51279,449,2021,3,Icebox,Gambit Esports,14,Team Vikings,12,Gambit Esports
51292,449,2021,1,Fracture,Gambit Esports,13,X10 Esports,7,Gambit Esports
51292,449,2021,2,Ascent,Gambit Esports,7,X10 Esports,13,X10 Esports
51292,449,2021,3,Breeze,Gambit Esports,13,X10 Esports,7,Gambit Esports
51293,449,2021,1,Haven,FNATIC,13,KRÜ Esports,15,KRÜ Esports
51293,449,2021,2,Icebox,FNATIC,13,KRÜ Esports,6,FNATIC
51293,449,2021,3,Split,FNATIC,8,KRÜ Esports,13,KRÜ Esports
51274,449,2021,1,Breeze,Team Liquid,14,Sentinels,12,Team Liquid
51274,449,2021,2,Bind,Team Liquid,2,Sentinels,13,Sentinels
51274,449,2021,3,Split,Team Liquid,13,Sentinels,10,Team Liquid
51291,449,2021,1,Bind,Team Liquid,13,Cloud9,10,Team Liquid
51291,449,2021,2,Ascent,Team Liquid,13,Cloud9,11,Team Liquid
34978,466,2021,1,Haven,100 Thieves,5,ENVY,13,ENVY
34978,466,2021,2,Ascent,100 Thieves,8,ENVY,13,ENVY
34951,466,2021,1,Bind,Gambit Esports,13,Crazy Raccoon,1,Gambit Esports
34951,466,2021,2,Icebox,Gambit Esports,13,Crazy Raccoon,1,Gambit Esports
35940,466,2021,1,Split,F4Q,9,Sentinels,13,Sentinels
35940,466,2021,2,Breeze,F4Q,4,Sentinels,13,Sentinels
34977,466,2021,1,Breeze,Gambit Esports,13,G2 Esports,10,Gambit Esports
34977,466,2021,2,Icebox,Gambit Esports,13,G2 Esports,0,Gambit Esports
34965,466,2021,1,Haven,Crazy Raccoon,13,Liberty,9,Crazy Raccoon
34965,466,2021,2,Split,Crazy Raccoon,13,Liberty,8,Crazy Raccoon
35943,466,2021,1,Breeze,Sentinels,13,F4Q,3,Sentinels
35943,466,2021,2,Split,Sentinels,9,F4Q,13,F4Q
35943,466,2021,3,Haven,Sentinels,13,F4Q,4,Sentinels
34950,466,2021,1,Ascent,KRÜ Esports,13,ZETA DIVISION,8,KRÜ Esports
34950,466,2021,2,Split,KRÜ Esports,5,ZETA DIVISION,13,ZETA DIVISION
34950,466,2021,3,Bind,KRÜ Esports,13,ZETA DIVISION,7,KRÜ Esports
34964,466,2021,1,Ascent,Gambit Esports,13,100 Thieves,5,Gambit Esports
34964,466,2021,2,Icebox,Gambit Esports,11,100 Thieves,13,100 Thieves
34964,466,2021,3,Split,Gambit Esports,10,100 Thieves,13,100 Thieves
35942,466,2021,1,Icebox,G2 Esports,13,Sentinels,3,G2 Esports
35942,466,2021,2,Split,G2 Esports,13,Sentinels,11,G2 Esports
34962,466,2021,1,Breeze,Keyd Stars,13,ZETA DIVISION,3,Keyd Stars
34962,466,2021,2,Split,Keyd Stars,13,ZETA DIVISION,4,Keyd Stars
34963,466,2021,1,Split,KRÜ Esports,13,Keyd Stars,11,KRÜ Esports
34963,466,2021,2,Haven,KRÜ Esports,13,Keyd Stars,11,KRÜ Esports
35939,466,2021,1,Split,Sentinels,13,G2 Esports,6,Sentinels
35939,466,2021,2,Icebox,Sentinels,8,G2 Esports,13,G2 Esports
35939,466,2021,3,Haven,Sentinels,13,G2 Esports,8,Sentinels
34974,466,2021,1,Haven,ENVY,15,Sentinels,13,ENVY
34974,466,2021,2,Split,ENVY,13,Sentinels,7,ENVY
35941,466,2021,1,Bind,F4Q,3,G2 Esports,13,G2 Esports
35941,466,2021,2,Ascent,F4Q,6,G2 Esports,13,G2 Esports
34949,466,2021,1,Icebox,Keyd Stars,13,ENVY,15,ENVY
34949,466,2021,2,Bind,Keyd Stars,9,ENVY,13,ENVY
34961,466,2021,1,Icebox,ENVY,13,KRÜ Esports,9,ENVY
34961,466,2021,2,Ascent,ENVY,13,KRÜ Esports,2,ENVY
34976,466,2021,1,Haven,G2 Esports,13,KRÜ Esports,7,G2 Esports
34976,466,2021,2,Icebox,G2 Esports,13,KRÜ Esports,9,G2 Esports
34960,466,2021,1,Ascent,Acend,6,Papara SuperMassive,13,Papara SuperMassive
34960,466,2021,2,Bind,Acend,13,Papara SuperMassive,7,Acend
34960,466,2021,3,Split,Acend,13,Papara SuperMassive,10,Acend
34958,466,2021,1,Haven,Vision Strikers,13,Acend,7,Vision Strikers
34958,466,2021,2,Icebox,Vision Strikers,13,Acend,9,Vision Strikers
34973,466,2021,1,Ascent,100 Thieves,9,Acend,13,Acend
34973,466,2021,2,Haven,100 Thieves,13,Acend,8,100 Thieves
34973,466,2021,3,Breeze,100 Thieves,14,Acend,12,100 Thieves
34948,466,2021,1,Ascent,Papara SuperMassive,9,Acend,13,Acend
34948,466,2021,2,Bind,Papara SuperMassive,5,Acend,13,Acend
34979,466,2021,1,Bind,ENVY,13,Gambit Esports,15,Gambit Esports
34979,466,2021,2,Haven,ENVY,11,Gambit Esports,13,Gambit Esports
34979,466,2021,3,Split,ENVY,9,Gambit Esports,13,Gambit Esports
35938,466,2021,1,Ascent,G2 Esports,13,F4Q,5,G2 Esports
35938,466,2021,2,Bind,G2 Esports,9,F4Q,13,F4Q
35938,466,2021,3,Haven,G2 Esports,13,F4Q,8,G2 Esports
34966,466,2021,1,Icebox,Gambit Esports,14,Crazy Raccoon,12,Gambit Esports
34966,466,2021,2,Ascent,Gambit Esports,13,Crazy Raccoon,8,Gambit Esports
34975,466,2021,1,Bind,Vision Strikers,2,Gambit Esports,13,Gambit Esports
34975,466,2021,2,Split,Vision Strikers,13,Gambit Esports,7,Vision Strikers
34975,466,2021,3,Icebox,Vision Strikers,8,Gambit Esports,13,Gambit Esports
34959,466,2021,1,Haven,Paper Rex,14,Papara SuperMassive,12,Paper Rex
34959,466,2021,2,Breeze,Paper Rex,2,Papara SuperMassive,13,Papara SuperMassive
34959,466,2021,3,Split,Paper Rex,10,Papara SuperMassive,13,Papara SuperMassive
34947,466,2021,1,Haven,Vision Strikers,13,Paper Rex,9,Vision Strikers
34947,466,2021,2,Icebox,Vision Strikers,13,Paper Rex,11,Vision Strikers
34952,466,2021,1,Ascent,100 Thieves,13,Liberty,3,100 Thieves
34952,466,2021,2,Icebox,100 Thieves,13,Liberty,6,100 Thieves
85526,926,2022,1,Icebox,LOUD,13,Team Liquid,10,LOUD
85526,926,2022,2,Haven,LOUD,3,Team Liquid,13,Team Liquid
85526,926,2022,3,Ascent,LOUD,13,Team Liquid,10,LOUD
85535,926,2022,1,Icebox,ZETA DIVISION,6,Paper Rex,13,Paper Rex
85535,926,2022,2,Haven,ZETA DIVISION,13,Paper Rex,2,ZETA DIVISION
85535,926,2022,3,Split,ZETA DIVISION,13,Paper Rex,10,ZETA DIVISION
84373,926,2022,1,Icebox,OpTic Gaming,10,XERXIA Esports,13,XERXIA Esports
84373,926,2022,2,Ascent,OpTic Gaming,10,XERXIA Esports,13,XERXIA Esports
85531,926,2022,1,Fracture,ZETA DIVISION,13,Team Liquid,7,ZETA DIVISION
85531,926,2022,2,Haven,ZETA DIVISION,4,Team Liquid,13,Team Liquid
85531,926,2022,3,Split,ZETA DIVISION,13,Team Liquid,7,ZETA DIVISION
84646,926,2022,1,Split,Ninjas In Pyjamas,13,ZETA DIVISION,6,Ninjas In Pyjamas
84646,926,2022,2,Fracture,Ninjas In Pyjamas,12,ZETA DIVISION,14,ZETA DIVISION
84646,926,2022,3,Icebox,Ninjas In Pyjamas,10,ZETA DIVISION,13,ZETA DIVISION
85529,926,2022,1,Fracture,LOUD,2,OpTic Gaming,13,OpTic Gaming
85529,926,2022,2,Ascent,LOUD,13,OpTic Gaming,8,LOUD
85529,926,2022,3,Icebox,LOUD,13,OpTic Gaming,11,LOUD
84371,926,2022,1,Ascent,FNATIC,7,Ninjas In Pyjamas,13,Ninjas In Pyjamas
84371,926,2022,2,Split,FNATIC,8,Ninjas In Pyjamas,13,Ninjas In Pyjamas
85528,926,2022,1,Ascent,KIWOOM DRX,13,OpTic Gaming,8,KIWOOM DRX
85528,926,2022,2,Icebox,KIWOOM DRX,11,OpTic Gaming,13,OpTic Gaming
85528,926,2022,3,Split,KIWOOM DRX,13,OpTic Gaming,15,OpTic Gaming
84644,926,2022,1,Icebox,Ninjas In Pyjamas,4,KIWOOM DRX,13,KIWOOM DRX
84644,926,2022,2,Breeze,Ninjas In Pyjamas,8,KIWOOM DRX,13,KIWOOM DRX
84372,926,2022,1,Icebox,KIWOOM DRX,13,ZETA DIVISION,2,KIWOOM DRX
84372,926,2022,2,Haven,KIWOOM DRX,13,ZETA DIVISION,3,KIWOOM DRX
85523,926,2022,1,Split,G2 Esports,13,ZETA DIVISION,7,G2 Esports
85523,926,2022,2,Bind,G2 Esports,13,ZETA DIVISION,10,G2 Esports
85525,926,2022,1,Haven,Paper Rex,13,KIWOOM DRX,10,Paper Rex
85525,926,2022,2,Bind,Paper Rex,8,KIWOOM DRX,13,KIWOOM DRX
85525,926,2022,3,Ascent,Paper Rex,8,KIWOOM DRX,13,KIWOOM DRX
85534,926,2022,1,Split,G2 Esports,10,Paper Rex,13,Paper Rex
85534,926,2022,2,Bind,G2 Esports,7,Paper Rex,13,Paper Rex
85532,926,2022,1,Haven,Paper Rex,13,The Guard,10,Paper Rex
85532,926,2022,2,Split,Paper Rex,13,The Guard,8,Paper Rex
85527,926,2022,1,Ascent,G2 Esports,5,LOUD,13,LOUD
85527,926,2022,2,Breeze,G2 Esports,11,LOUD,13,LOUD
85524,926,2022,1,Icebox,The Guard,7,OpTic Gaming,13,OpTic Gaming
85524,926,2022,2,Haven,The Guard,13,OpTic Gaming,7,The Guard
85524,926,2022,3,Fracture,The Guard,11,OpTic Gaming,13,OpTic Gaming
84647,926,2022,1,Split,XERXIA Esports,7,Team Liquid,13,Team Liquid
84647,926,2022,2,Icebox,XERXIA Esports,13,Team Liquid,11,XERXIA Esports
84647,926,2022,3,Ascent,XERXIA Esports,15,Team Liquid,17,Team Liquid
84648,926,2022,1,Bind,OpTic Gaming,13,KRÜ Esports,5,OpTic Gaming
84648,926,2022,2,Ascent,OpTic Gaming,13,KRÜ Esports,10,OpTic Gaming
84649,926,2022,1,Fracture,XERXIA Esports,9,OpTic Gaming,13,OpTic Gaming
84649,926,2022,2,Haven,XERXIA Esports,6,OpTic Gaming,13,OpTic Gaming
84374,926,2022,1,Fracture,KRÜ Esports,5,Team Liquid,13,Team Liquid
84374,926,2022,2,Ascent,KRÜ Esports,14,Team Liquid,16,Team Liquid
84645,926,2022,1,Fracture,FNATIC,7,ZETA DIVISION,13,ZETA DIVISION
84645,926,2022,2,Icebox,FNATIC,11,ZETA DIVISION,13,ZETA DIVISION
85530,926,2022,1,Ascent,LOUD,9,OpTic Gaming,13,OpTic Gaming
85530,926,2022,2,Bind,LOUD,12,OpTic Gaming,14,OpTic Gaming
85530,926,2022,3,Breeze,LOUD,13,OpTic Gaming,15,OpTic Gaming
85533,926,2022,1,Icebox,KIWOOM DRX,11,ZETA DIVISION,13,ZETA DIVISION
85533,926,2022,2,Ascent,KIWOOM DRX,13,ZETA DIVISION,10,KIWOOM DRX
85533,926,2022,3,Split,KIWOOM DRX,4,ZETA DIVISION,13,ZETA DIVISION
85536,926,2022,1,Haven,OpTic Gaming,15,ZETA DIVISION,13,OpTic Gaming
85536,926,2022,2,Fracture,OpTic Gaming,13,ZETA DIVISION,5,OpTic Gaming
85536,926,2022,3,Bind,OpTic Gaming,13,ZETA DIVISION,8,OpTic Gaming
